ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Meta: _product_addons_exclude_global,Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 4 default
888,variation,BL1W5D3MA4/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,040.00",,,,,,,id:242,,,,,,7,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
887,variation,BL1W5D4MA3/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,840.00",,,,,,,id:242,,,,,,6,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
905,variation,BL1W5D4MA5/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,190.00",,,,,,,id:242,,,,,,24,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
923,variation,BL1W5D4MA5/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,490.00",,,,,,,id:242,,,,,,42,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
895,variation,BL1W6D2MA3/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,590.00",,,,,,,id:242,,,,,,14,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
913,variation,BL1W6D2MA3/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,998.00",,,,,,,id:242,,,,,,32,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
931,variation,BL1W6D2MA3/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,328.00",,,,,,,id:242,,,,,,50,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
897,variation,BL1W6D3MA4/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,688.00",,,,,,,id:242,,,,,,16,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
915,variation,BL1W6D3MA4/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,448.00",,,,,,,id:242,,,,,,34,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
933,variation,BL1W6D3MA4/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,868.00",,,,,,,id:242,,,,,,52,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
896,variation,BL1W6D4MA6/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,228.00",,,,,,,id:242,,,,,,15,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
914,variation,BL1W6D4MA6/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,208.00",,,,,,,id:242,,,,,,33,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
932,variation,BL1W6D4MA6/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,628.00",,,,,,,id:242,,,,,,51,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
889,variation,BL2W5D2MA3/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,988.00",,,,,,,id:242,,,,,,8,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
907,variation,BL2W5D2MA5/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,330.00",,,,,,,id:242,,,,,,26,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
925,variation,BL2W5D2MA5/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,880.00",,,,,,,id:242,,,,,,44,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
891,variation,BL2W5D3MA4/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,880.00",,,,,,,id:242,,,,,,10,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
909,variation,BL2W5D3MA6/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,080.00",,,,,,,id:242,,,,,,28,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
927,variation,BL2W5D3MA6/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,780.00",,,,,,,id:242,,,,,,46,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
890,variation,BL2W5D4MA3/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,380.00",,,,,,,id:242,,,,,,9,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
908,variation,BL2W5D4MA9/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,680.00",,,,,,,id:242,,,,,,27,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
926,variation,BL2W5D4MA9/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,380.00",,,,,,,id:242,,,,,,45,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
898,variation,BL2W6D2MA3/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,980.00",,,,,,,id:242,,,,,,17,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
916,variation,BL2W6D2MA7/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,996.00",,,,,,,id:242,,,,,,35,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
934,variation,BL2W6D2MA7/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,656.00",,,,,,,id:242,,,,,,53,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
900,variation,BL2W6D3MA4/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,376.00",,,,,,,id:242,,,,,,19,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
918,variation,BL2W6D3MA8/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,896.00",,,,,,,id:242,,,,,,37,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
936,variation,BL2W6D3MA8/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,736.00",,,,,,,id:242,,,,,,1,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
917,variation,BL2W6D4MA10/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,456.00",,,,,,,id:242,,,,,,36,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
935,variation,BL2W6D4MA10/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,256.00",,,,,,,id:242,,,,,,54,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
899,variation,BL2W6D4MA6/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,976.00",,,,,,,id:242,,,,,,18,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
892,variation,BL3W5D2MA3/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,416.00",,,,,,,id:242,,,,,,11,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
910,variation,BL3W5D2MA5/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,995.00",,,,,,,id:242,,,,,,29,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
928,variation,BL3W5D2MA5/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,820.00",,,,,,,id:242,,,,,,47,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
894,variation,BL3W5D3MA4/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,720.00",,,,,,,id:242,,,,,,13,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
912,variation,BL3W5D3MA6/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,120.00",,,,,,,id:242,,,,,,31,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
930,variation,BL3W5D3MA6/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,170.00",,,,,,,id:242,,,,,,49,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
893,variation,BL3W5D4MA3/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,070.00",,,,,,,id:242,,,,,,12,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
911,variation,BL3W5D4MA9/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,520.00",,,,,,,id:242,,,,,,30,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
929,variation,BL3W5D4MA9/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,770.00",,,,,,,id:242,,,,,,48,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
901,variation,BL3W6D2MA3/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,570.00",,,,,,,id:242,,,,,,20,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
919,variation,BL3W6D2MA7/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,470.00",,,,,,,id:242,,,,,,38,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
937,variation,BL3W6D2MA7/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,994.00",,,,,,,id:242,,,,,,2,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
903,variation,BL3W6D3MA3/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,984.00",,,,,,,id:242,,,,,,22,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
921,variation,BL3W6D3MA8/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,064.00",,,,,,,id:242,,,,,,40,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
939,variation,BL3W6D3MA8/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,344.00",,,,,,,id:242,,,,,,4,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
920,variation,BL3W6D4MA10/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,604.00",,,,,,,id:242,,,,,,39,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
938,variation,BL3W6D4MA10/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,684.00",,,,,,,id:242,,,,,,3,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
902,variation,BL3W6D4MA6/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,884.00",,,,,,,id:242,,,,,,21,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
942,variation,MD1W5D2MA56/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,964.00",,,,,,,id:257,,,,,,5,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
960,variation,MD1W5D2MA56/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,624.00",,,,,,,id:257,,,,,,23,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
978,variation,MD1W5D2MA56/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,940.00",,,,,,,id:257,,,,,,41,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
944,variation,MD1W5D3MA57/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,840.00",,,,,,,id:257,,,,,,7,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
962,variation,MD1W5D3MA57/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,040.00",,,,,,,id:257,,,,,,25,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
980,variation,MD1W5D3MA57/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,390.00",,,,,,,id:257,,,,,,43,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
943,variation,MD1W5D4MA60/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,590.00",,,,,,,id:257,,,,,,6,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
961,variation,MD1W5D4MA60/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,790.00",,,,,,,id:257,,,,,,24,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
979,variation,MD1W5D4MA60/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,190.00",,,,,,,id:257,,,,,,42,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
951,variation,MD1W6D2MA58/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,758.00",,,,,,,id:257,,,,,,14,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
969,variation,MD1W6D2MA58/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,998.00",,,,,,,id:257,,,,,,32,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
987,variation,MD1W6D2MA58/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,328.00",,,,,,,id:257,,,,,,50,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
953,variation,MD1W6D3MA59/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,208.00",,,,,,,id:257,,,,,,16,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
971,variation,MD1W6D3MA59/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,448.00",,,,,,,id:257,,,,,,34,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
989,variation,MD1W6D3MA59/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,868.00",,,,,,,id:257,,,,,,52,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
952,variation,MD1W6D4MA61/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,908.00",,,,,,,id:257,,,,,,15,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
970,variation,MD1W6D4MA61/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,148.00",,,,,,,id:257,,,,,,33,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
988,variation,MD1W6D4MA61/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,628.00",,,,,,,id:257,,,,,,51,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
945,variation,MD2W5D2MA56/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,930.00",,,,,,,id:257,,,,,,8,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
963,variation,MD2W5D2MA56/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,330.00",,,,,,,id:257,,,,,,26,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
981,variation,MD2W5D2MA56/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,880.00",,,,,,,id:257,,,,,,44,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
947,variation,MD2W5D3MA57/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,680.00",,,,,,,id:257,,,,,,10,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
965,variation,MD2W5D3MA57/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,080.00",,,,,,,id:257,,,,,,28,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
983,variation,MD2W5D3MA57/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,780.00",,,,,,,id:257,,,,,,46,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
946,variation,MD2W5D4MA60/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,180.00",,,,,,,id:257,,,,,,9,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
964,variation,MD2W5D4MA60/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,580.00",,,,,,,id:257,,,,,,27,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
982,variation,MD2W5D4MA60/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,380.00",,,,,,,id:257,,,,,,45,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
954,variation,MD2W6D2MA58/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,516.00",,,,,,,id:257,,,,,,17,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
972,variation,MD2W6D2MA58/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,996.00",,,,,,,id:257,,,,,,35,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
990,variation,MD2W6D2MA58/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,656.00",,,,,,,id:257,,,,,,53,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
956,variation,MD2W6D3MA59/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,416.00",,,,,,,id:257,,,,,,19,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
974,variation,MD2W6D3MA59/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,896.00",,,,,,,id:257,,,,,,37,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
992,variation,MD2W6D3MA59/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,736.00",,,,,,,id:257,,,,,,1,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
955,variation,MD2W6D4MA61/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,816.00",,,,,,,id:257,,,,,,18,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
973,variation,MD2W6D4MA61/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,296.00",,,,,,,id:257,,,,,,36,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
991,variation,MD2W6D4MA61/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,256.00",,,,,,,id:257,,,,,,54,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
948,variation,MD3W5D2MA56/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,395.00",,,,,,,id:257,,,,,,11,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
966,variation,MD3W5D2MA56/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,995.00",,,,,,,id:257,,,,,,29,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
